order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
913f097a,1,4555ffbd,9b360271,2026-05-23 19:05:05.638671,435.4195896240297,13.5050918589485
665ba7b1,1,46aec63d,180aa0cd,2026-05-23 19:05:05.638700,160.08827169623603,22.749484270018534
e999cb90,1,5b037f38,30eaa364,2026-05-23 19:05:05.638728,378.8669760253967,41.65665681034479
e999cb90,2,c07bc85b,2e90d858,2026-05-23 19:05:05.638750,463.9121094165564,27.912191608330133
e999cb90,3,a81b9a61,9644a854,2026-05-23 19:05:05.638773,24.585332776145155,30.77526054615953
acd789ac,1,03715a61,2e90d858,2026-05-23 19:05:05.638802,452.820463329309,40.89217682450236
65153112,1,4dceac83,dc8f6fd7,2026-05-23 19:05:05.638830,34.23715691085491,15.611620628876052
0cadf6db,1,8e1a7023,99c13bee,2026-05-23 19:05:05.638859,44.65928208254921,31.126359032810115
0cadf6db,2,4d223d3c,a9b0059e,2026-05-23 19:05:05.638881,420.6198751561465,48.864762712443
4940dc6e,1,ba991e10,7ed1bfe7,2026-05-23 19:05:05.638910,474.37589100313954,24.19849753039903
f8fa893d,1,8f11fcf0,110c0782,2026-05-23 19:05:05.638938,410.7074981035829,46.296209743199974
be065309,1,22b3d235,110c0782,2026-05-23 19:05:05.638966,180.43316023484581,39.642446303919634
da4d6145,1,d1c6bef6,ac8fa3d8,2026-05-23 19:05:05.638995,204.87943322190284,14.02732908016322
1943726a,1,e2f99ef5,3b78784c,2026-05-23 19:05:05.639023,165.82609951281708,39.045532069634675
1943726a,2,dd86c49f,99c13bee,2026-05-23 19:05:05.639045,370.7098636173503,41.394498385538945
cf8f353c,1,c3e52a1d,fb7e1c47,2026-05-23 19:05:05.639074,247.66647693862262,35.973956463311154
cf8f353c,2,2deb52f2,66e13682,2026-05-23 19:05:05.639097,140.01153891234935,14.426672094534032
2e763c6e,1,94dfc64f,dc8f6fd7,2026-05-23 19:05:05.639125,84.88936738569352,21.38284779921315
8bd9e8f5,1,af286d24,110c0782,2026-05-23 19:05:05.639153,36.623752670571946,17.032291359618572
767c20eb,1,fd399d3f,16597aea,2026-05-23 19:05:05.639182,238.74568978443173,19.614497645255838
65077d77,1,67ae5ce4,63b5cfb8,2026-05-23 19:05:05.639211,63.9343962003676,18.30939593331629
65077d77,2,677465c8,9644a854,2026-05-23 19:05:05.639233,488.9491139638469,16.460223599620367
83519059,1,c3e52a1d,1b864e2e,2026-05-23 19:05:05.639261,251.10316072008635,23.45619592710577
e296e4b8,1,a30767f9,3a9e1e22,2026-05-23 19:05:05.639289,75.16608394096984,30.670765631439576
117045b3,1,26e8d692,99c13bee,2026-05-23 19:05:05.639317,358.31106763110193,24.705350932117327
117045b3,2,af286d24,c739947b,2026-05-23 19:05:05.639340,429.4924248283644,25.542126254173187
0d46e3e0,1,3517bafa,249a652c,2026-05-23 19:05:05.639368,58.99979920138538,31.770710910508367
0c6ba244,1,4bbadaeb,bd830d4e,2026-05-23 19:05:05.639396,24.738047378829204,14.383417471456653
877d5968,1,07a5e35a,110c0782,2026-05-23 19:05:05.639425,330.4074070664666,47.73681257932958
04e12bfa,1,0558b9dd,4e650515,2026-05-23 19:05:05.639454,296.2388947380791,25.26871274302299
63ed8df4,1,602b55d7,5e6a3159,2026-05-23 19:05:05.639482,91.28198193052182,9.006996192100505
4ec30766,1,8f8402ce,c739947b,2026-05-23 19:05:05.639510,294.77072981486526,27.85412570257033
dbd5f3d2,1,e8a04814,bf313c0e,2026-05-23 19:05:05.639539,478.93065307551234,39.81928066493731
f6d90316,1,d9027657,b40b18bf,2026-05-23 19:05:05.639567,216.68938532904298,30.11117077061513
ee3e1ca7,1,b521971e,97b111d7,2026-05-23 19:05:05.639596,383.76287215886936,49.91035773053698
2145c525,1,14e8ac65,1b864e2e,2026-05-23 19:05:05.639624,147.3898521713564,29.31970704414747
d1b49894,1,0e7cc150,97b111d7,2026-05-23 19:05:05.639652,57.6375406417711,6.311740032788789
e4fb6c28,1,0b7ac9e0,62cdfa79,2026-05-23 19:05:05.639681,169.79103596373315,25.56288696695301
e4fb6c28,2,d58037ff,08d65812,2026-05-23 19:05:05.639703,367.4560778185284,26.569127216023535
0b18e60e,1,4c0b1c75,9b360271,2026-05-23 19:05:05.639731,122.35095981321878,24.123538004938418
da622cd4,1,579f8f38,9b360271,2026-05-23 19:05:05.639768,111.81392821080334,31.540123914802393
ffe677a7,1,ff4acc5e,1b864e2e,2026-05-23 19:05:05.639796,477.60834645149174,9.395558227615519
ffe677a7,2,d06b3a63,894b8626,2026-05-23 19:05:05.639818,77.55736279859214,40.94938863073201
4434806a,1,9571a4b9,2e90d858,2026-05-23 19:05:05.639846,392.8936228226261,25.708697184845622
af6bf00c,1,14e8ac65,dc8f6fd7,2026-05-23 19:05:05.639875,497.57989773850437,5.840365687714392
af6bf00c,2,8e1a7023,a9b0059e,2026-05-23 19:05:05.639897,459.62606137216545,29.119391285563335
47736c22,1,190fd57b,45460435,2026-05-23 19:05:05.639925,226.1726212112384,28.191981999633814
47736c22,2,d6f5e7f4,2b1a9a37,2026-05-23 19:05:05.639948,479.64007917159387,30.01488225787197
47736c22,3,2c976d13,9bfa8093,2026-05-23 19:05:05.639971,134.87604876855212,26.467169436521246
f312a8f7,1,ca737cf4,586281b8,2026-05-23 19:05:05.640000,340.30851890559524,23.94319257765673
967a0bb4,1,fdf27c4c,15bfe12f,2026-05-23 19:05:05.640028,124.39198070611086,17.888379218000274
94af387c,1,dd86c49f,180aa0cd,2026-05-23 19:05:05.640056,218.71935316503726,41.49375939586145
d7f2383d,1,58808e79,45460435,2026-05-23 19:05:05.640085,309.7489277359513,29.335264285083046
4d5b4976,1,a80408ce,da9dd43e,2026-05-23 19:05:05.640114,290.9444770400968,40.844402428084464
d6e24b65,1,6bbc7021,da9dd43e,2026-05-23 19:05:05.640142,472.8524831059367,17.596345877175676
40187563,1,7b3bc82e,aa58e7b1,2026-05-23 19:05:05.640170,38.4955268970849,21.09655365486874
40187563,2,da6e8a9b,894b8626,2026-05-23 19:05:05.640192,166.05697966016143,9.318632780318708
40187563,3,a0a8781f,f3ab5934,2026-05-23 19:05:05.640215,80.81549803653877,6.956433137950571
8f84f515,1,e0e01f58,bd830d4e,2026-05-23 19:05:05.640243,475.708770298893,43.09909234146351
e262a9ae,1,55038fe2,3a9e1e22,2026-05-23 19:05:05.640271,24.971567057994246,21.498803847776497
e466899c,1,c6773b2b,3b2bdf38,2026-05-23 19:05:05.640300,285.37721780608246,46.97824103459176
e466899c,2,9b028803,0cd9ed1f,2026-05-23 19:05:05.640322,241.56848954898604,31.207217573001675
e466899c,3,0b502c6a,15bfe12f,2026-05-23 19:05:05.640344,495.45719302455836,17.524249718530772
85a3e48c,1,662fc2a5,3d8cbaaa,2026-05-23 19:05:05.640373,170.26028580309682,9.673831701542575
4bbebea0,1,84db25bf,66e13682,2026-05-23 19:05:05.640401,91.22948372365701,15.200001253253006
509f1ab4,1,369f091e,7ed1bfe7,2026-05-23 19:05:05.640429,205.2430575466699,8.397062645988203
468179d4,1,72305100,180aa0cd,2026-05-23 19:05:05.640466,295.63287722911775,48.854311351329684
